Subaward Report ID,Prime PIID,Builder,Original Candidate Hulls,Timing Candidate Hulls,Timing Candidate Count,Candidate Stages,Stage Consensus Flag,Narrowing Result,Lifecycle Confidence,Lifecycle Attribution Scope,Assigned Hull
20699815,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699816,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699817,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699818,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699819,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699820,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699821,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699823,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699824,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699825,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699826,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699827,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699828,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699829,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699830,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699831,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699832,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699833,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699834,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699835,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699836,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699837,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699838,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699839,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699840,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699841,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699842,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699843,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699844,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699845,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699846,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699847,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699848,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699849,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699850,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699851,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699852,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699853,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699854,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699855,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699856,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699857,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699858,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699860,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699865,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699867,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699870,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699872,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699873,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699874,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699875,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699876,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699877,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699878,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699879,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699880,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699881,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699882,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699883,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699884,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699885,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699886,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699887,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699888,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699889,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699890,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699891,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699892,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699893,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699894,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699895,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699896,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20699897,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699898,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699899,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699900,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699901,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699904,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699905,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699906,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 121 / DDG 123 / DDG 125,3,Construction / Outfit / test,FALSE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20699907,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699908,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699909,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699910,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,,0,,FALSE,Exception (no window match),Flagged,"Evidence-based narrowing, not modeled allocation",
20699911,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 123 / DDG 125,2,Outfit / test,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
20699912,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699913,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699914,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699915,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699916,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,5,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
20699917,N0002413C2307,HII-Ingalls,DDG 117 / DDG 119 / DDG 121 / DDG 123 / DDG 125,DDG 119 / DDG 121 / DDG 123 / DDG 125,4,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
