Subaward Report ID,Prime PIID,Original Hull Confidence,Candidate Hull,Builder,Subaward Date,Candidate Hull Stage on Date,Window Match Flag,Date Source Confidence,Lifecycle Confidence,Include as Timing Candidate?,Reason
20699747,N0002413C2305,D,DDG 124,GD-BIW,2023-08-24,Construction,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 124 construction window
20699747,N0002413C2305,D,DDG 126,GD-BIW,2023-08-24,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 126 construction window
20699747,N0002413C2305,D,DDG 127,GD-BIW,2023-08-24,Construction,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 127 construction window
20699748,N0002413C2305,D,DDG 118,GD-BIW,2023-08-24,Post-delivery,FALSE,Actual,Low,FALSE,Aug 2023 after DDG 118 delivery - outside core build
20699748,N0002413C2305,D,DDG 122,GD-BIW,2023-08-24,Outfit / test,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 122 outfit / test window (post-launch)
20699748,N0002413C2305,D,DDG 124,GD-BIW,2023-08-24,Construction,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 124 construction window
20699748,N0002413C2305,D,DDG 126,GD-BIW,2023-08-24,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 126 construction window
20699748,N0002413C2305,D,DDG 127,GD-BIW,2023-08-24,Construction,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 127 construction window
20699749,N0002413C2305,D,DDG 118,GD-BIW,2023-08-24,Post-delivery,FALSE,Actual,Low,FALSE,Aug 2023 after DDG 118 delivery - outside core build
20699749,N0002413C2305,D,DDG 122,GD-BIW,2023-08-24,Outfit / test,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 122 outfit / test window (post-launch)
20699749,N0002413C2305,D,DDG 124,GD-BIW,2023-08-24,Construction,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 124 construction window
20699749,N0002413C2305,D,DDG 126,GD-BIW,2023-08-24,Construction,TRUE,Projected,Low,TRUE,Aug 2023 within DDG 126 construction window
20699749,N0002413C2305,D,DDG 127,GD-BIW,2023-08-24,Construction,TRUE,Actual,Low,TRUE,Aug 2023 within DDG 127 construction window
20699750,N0002413C2305,C,DDG 118,GD-BIW,2023-07-11,Post-delivery,FALSE,Actual,Low,FALSE,Jul 2023 after DDG 118 delivery - outside core build
20699750,N0002413C2305,C,DDG 122,GD-BIW,2023-07-11,Outfit / test,TRUE,Actual,Low,TRUE,Jul 2023 within DDG 122 outfit / test window (post-launch)
20699750,N0002413C2305,C,DDG 124,GD-BIW,2023-07-11,Construction,TRUE,Actual,Low,TRUE,Jul 2023 within DDG 124 construction window
20699750,N0002413C2305,C,DDG 126,GD-BIW,2023-07-11,Construction,TRUE,Projected,Low,TRUE,Jul 2023 within DDG 126 construction window
20699750,N0002413C2305,C,DDG 127,GD-BIW,2023-07-11,Construction,TRUE,Actual,Low,TRUE,Jul 2023 within DDG 127 construction window
20699751,N0002413C2305,D,DDG 118,GD-BIW,2024-05-22,Post-delivery,FALSE,Actual,Low,FALSE,May 2024 after DDG 118 delivery - outside core build
20699751,N0002413C2305,D,DDG 122,GD-BIW,2024-05-22,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 122 outfit / test window (post-launch)
20699751,N0002413C2305,D,DDG 124,GD-BIW,2024-05-22,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 124 outfit / test window (post-launch)
20699751,N0002413C2305,D,DDG 126,GD-BIW,2024-05-22,Construction,TRUE,Projected,Low,TRUE,May 2024 within DDG 126 construction window
20699751,N0002413C2305,D,DDG 127,GD-BIW,2024-05-22,Construction,TRUE,Actual,Low,TRUE,May 2024 within DDG 127 construction window
20699752,N0002413C2305,D,DDG 118,GD-BIW,2024-05-22,Post-delivery,FALSE,Actual,Low,FALSE,May 2024 after DDG 118 delivery - outside core build
20699752,N0002413C2305,D,DDG 122,GD-BIW,2024-05-22,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 122 outfit / test window (post-launch)
20699752,N0002413C2305,D,DDG 124,GD-BIW,2024-05-22,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 124 outfit / test window (post-launch)
20699752,N0002413C2305,D,DDG 126,GD-BIW,2024-05-22,Construction,TRUE,Projected,Low,TRUE,May 2024 within DDG 126 construction window
20699752,N0002413C2305,D,DDG 127,GD-BIW,2024-05-22,Construction,TRUE,Actual,Low,TRUE,May 2024 within DDG 127 construction window
20699753,N0002413C2305,D,DDG 118,GD-BIW,2024-04-04,Post-delivery,FALSE,Actual,Low,FALSE,Apr 2024 after DDG 118 delivery - outside core build
20699753,N0002413C2305,D,DDG 122,GD-BIW,2024-04-04,Outfit / test,TRUE,Actual,Low,TRUE,Apr 2024 within DDG 122 outfit / test window (post-launch)
20699753,N0002413C2305,D,DDG 124,GD-BIW,2024-04-04,Outfit / test,TRUE,Actual,Low,TRUE,Apr 2024 within DDG 124 outfit / test window (post-launch)
20699753,N0002413C2305,D,DDG 126,GD-BIW,2024-04-04,Construction,TRUE,Projected,Low,TRUE,Apr 2024 within DDG 126 construction window
20699753,N0002413C2305,D,DDG 127,GD-BIW,2024-04-04,Construction,TRUE,Actual,Low,TRUE,Apr 2024 within DDG 127 construction window
20699754,N0002413C2305,D,DDG 118,GD-BIW,2024-04-04,Post-delivery,FALSE,Actual,Low,FALSE,Apr 2024 after DDG 118 delivery - outside core build
20699754,N0002413C2305,D,DDG 122,GD-BIW,2024-04-04,Outfit / test,TRUE,Actual,Low,TRUE,Apr 2024 within DDG 122 outfit / test window (post-launch)
20699754,N0002413C2305,D,DDG 124,GD-BIW,2024-04-04,Outfit / test,TRUE,Actual,Low,TRUE,Apr 2024 within DDG 124 outfit / test window (post-launch)
20699754,N0002413C2305,D,DDG 126,GD-BIW,2024-04-04,Construction,TRUE,Projected,Low,TRUE,Apr 2024 within DDG 126 construction window
20699754,N0002413C2305,D,DDG 127,GD-BIW,2024-04-04,Construction,TRUE,Actual,Low,TRUE,Apr 2024 within DDG 127 construction window
20699755,N0002413C2305,D,DDG 118,GD-BIW,2023-09-28,Post-delivery,FALSE,Actual,Low,FALSE,Sep 2023 after DDG 118 delivery - outside core build
20699755,N0002413C2305,D,DDG 122,GD-BIW,2023-09-28,Outfit / test,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 122 outfit / test window (post-launch)
20699755,N0002413C2305,D,DDG 124,GD-BIW,2023-09-28,Outfit / test,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 124 outfit / test window (post-launch)
20699755,N0002413C2305,D,DDG 126,GD-BIW,2023-09-28,Construction,TRUE,Projected,Low,TRUE,Sep 2023 within DDG 126 construction window
20699755,N0002413C2305,D,DDG 127,GD-BIW,2023-09-28,Construction,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 127 construction window
20699756,N0002413C2305,D,DDG 118,GD-BIW,2023-09-28,Post-delivery,FALSE,Actual,Low,FALSE,Sep 2023 after DDG 118 delivery - outside core build
20699756,N0002413C2305,D,DDG 122,GD-BIW,2023-09-28,Outfit / test,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 122 outfit / test window (post-launch)
20699756,N0002413C2305,D,DDG 124,GD-BIW,2023-09-28,Outfit / test,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 124 outfit / test window (post-launch)
20699756,N0002413C2305,D,DDG 126,GD-BIW,2023-09-28,Construction,TRUE,Projected,Low,TRUE,Sep 2023 within DDG 126 construction window
20699756,N0002413C2305,D,DDG 127,GD-BIW,2023-09-28,Construction,TRUE,Actual,Low,TRUE,Sep 2023 within DDG 127 construction window
20699757,N0002413C2305,D,DDG 118,GD-BIW,2022-11-17,Post-delivery,FALSE,Actual,Low,FALSE,Nov 2022 after DDG 118 delivery - outside core build
20699757,N0002413C2305,D,DDG 122,GD-BIW,2022-11-17,Outfit / test,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 122 outfit / test window (post-launch)
20699757,N0002413C2305,D,DDG 124,GD-BIW,2022-11-17,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 124 construction window
20699757,N0002413C2305,D,DDG 126,GD-BIW,2022-11-17,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 126 construction window
20699757,N0002413C2305,D,DDG 127,GD-BIW,2022-11-17,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 127 construction window
20699759,N0002413C2305,D,DDG 118,GD-BIW,2024-05-17,Post-delivery,FALSE,Actual,Low,FALSE,May 2024 after DDG 118 delivery - outside core build
20699759,N0002413C2305,D,DDG 122,GD-BIW,2024-05-17,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 122 outfit / test window (post-launch)
20699759,N0002413C2305,D,DDG 124,GD-BIW,2024-05-17,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 124 outfit / test window (post-launch)
20699759,N0002413C2305,D,DDG 126,GD-BIW,2024-05-17,Construction,TRUE,Projected,Low,TRUE,May 2024 within DDG 126 construction window
20699759,N0002413C2305,D,DDG 127,GD-BIW,2024-05-17,Construction,TRUE,Actual,Low,TRUE,May 2024 within DDG 127 construction window
20699760,N0002413C2305,D,DDG 118,GD-BIW,2024-05-17,Post-delivery,FALSE,Actual,Low,FALSE,May 2024 after DDG 118 delivery - outside core build
20699760,N0002413C2305,D,DDG 122,GD-BIW,2024-05-17,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 122 outfit / test window (post-launch)
20699760,N0002413C2305,D,DDG 124,GD-BIW,2024-05-17,Outfit / test,TRUE,Actual,Low,TRUE,May 2024 within DDG 124 outfit / test window (post-launch)
20699760,N0002413C2305,D,DDG 126,GD-BIW,2024-05-17,Construction,TRUE,Projected,Low,TRUE,May 2024 within DDG 126 construction window
20699760,N0002413C2305,D,DDG 127,GD-BIW,2024-05-17,Construction,TRUE,Actual,Low,TRUE,May 2024 within DDG 127 construction window
20699761,N0002413C2305,D,DDG 118,GD-BIW,2022-01-24,Post-delivery,FALSE,Actual,Low,FALSE,Jan 2022 after DDG 118 delivery - outside core build
20699761,N0002413C2305,D,DDG 122,GD-BIW,2022-01-24,Construction,TRUE,Actual,Low,TRUE,Jan 2022 within DDG 122 construction window
20699761,N0002413C2305,D,DDG 124,GD-BIW,2022-01-24,Construction,TRUE,Actual,Low,TRUE,Jan 2022 within DDG 124 construction window
20699761,N0002413C2305,D,DDG 126,GD-BIW,2022-01-24,Construction,TRUE,Projected,Low,TRUE,Jan 2022 within DDG 126 construction window
20699761,N0002413C2305,D,DDG 127,GD-BIW,2022-01-24,Construction,TRUE,Actual,Low,TRUE,Jan 2022 within DDG 127 construction window
20699762,N0002413C2305,D,DDG 118,GD-BIW,2022-06-14,Post-delivery,FALSE,Actual,Low,FALSE,Jun 2022 after DDG 118 delivery - outside core build
20699762,N0002413C2305,D,DDG 122,GD-BIW,2022-06-14,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 122 outfit / test window (post-launch)
20699762,N0002413C2305,D,DDG 124,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 124 construction window
20699762,N0002413C2305,D,DDG 126,GD-BIW,2022-06-14,Construction,TRUE,Projected,Low,TRUE,Jun 2022 within DDG 126 construction window
20699762,N0002413C2305,D,DDG 127,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 127 construction window
20699763,N0002413C2305,C,DDG 118,GD-BIW,2022-06-14,Post-delivery,FALSE,Actual,Low,FALSE,Jun 2022 after DDG 118 delivery - outside core build
20699763,N0002413C2305,C,DDG 122,GD-BIW,2022-06-14,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 122 outfit / test window (post-launch)
20699763,N0002413C2305,C,DDG 124,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 124 construction window
20699763,N0002413C2305,C,DDG 126,GD-BIW,2022-06-14,Construction,TRUE,Projected,Low,TRUE,Jun 2022 within DDG 126 construction window
20699763,N0002413C2305,C,DDG 127,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 127 construction window
20699764,N0002413C2305,D,DDG 118,GD-BIW,2022-06-14,Post-delivery,FALSE,Actual,Low,FALSE,Jun 2022 after DDG 118 delivery - outside core build
20699764,N0002413C2305,D,DDG 122,GD-BIW,2022-06-14,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 122 outfit / test window (post-launch)
20699764,N0002413C2305,D,DDG 124,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 124 construction window
20699764,N0002413C2305,D,DDG 126,GD-BIW,2022-06-14,Construction,TRUE,Projected,Low,TRUE,Jun 2022 within DDG 126 construction window
20699764,N0002413C2305,D,DDG 127,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 127 construction window
20699765,N0002413C2305,C,DDG 118,GD-BIW,2022-06-14,Post-delivery,FALSE,Actual,Low,FALSE,Jun 2022 after DDG 118 delivery - outside core build
20699765,N0002413C2305,C,DDG 122,GD-BIW,2022-06-14,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 122 outfit / test window (post-launch)
20699765,N0002413C2305,C,DDG 124,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 124 construction window
20699765,N0002413C2305,C,DDG 126,GD-BIW,2022-06-14,Construction,TRUE,Projected,Low,TRUE,Jun 2022 within DDG 126 construction window
20699765,N0002413C2305,C,DDG 127,GD-BIW,2022-06-14,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 127 construction window
20699766,N0002413C2305,D,DDG 118,GD-BIW,2024-12-04,Post-delivery,FALSE,Actual,Medium,FALSE,Dec 2024 after DDG 118 delivery - outside core build
20699766,N0002413C2305,D,DDG 122,GD-BIW,2024-12-04,Post-delivery,FALSE,Actual,Medium,FALSE,Dec 2024 after DDG 122 delivery - outside core build
20699766,N0002413C2305,D,DDG 124,GD-BIW,2024-12-04,Outfit / test,TRUE,Actual,Medium,TRUE,Dec 2024 within DDG 124 outfit / test window (post-launch)
20699766,N0002413C2305,D,DDG 126,GD-BIW,2024-12-04,Construction,TRUE,Projected,Medium,TRUE,Dec 2024 within DDG 126 construction window
20699766,N0002413C2305,D,DDG 127,GD-BIW,2024-12-04,Outfit / test,TRUE,Actual,Medium,TRUE,Dec 2024 within DDG 127 outfit / test window (post-launch)
20699767,N0002413C2305,D,DDG 118,GD-BIW,2023-01-16,Post-delivery,FALSE,Actual,Low,FALSE,Jan 2023 after DDG 118 delivery - outside core build
20699767,N0002413C2305,D,DDG 122,GD-BIW,2023-01-16,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2023 within DDG 122 outfit / test window (post-launch)
20699767,N0002413C2305,D,DDG 124,GD-BIW,2023-01-16,Construction,TRUE,Actual,Low,TRUE,Jan 2023 within DDG 124 construction window
20699767,N0002413C2305,D,DDG 126,GD-BIW,2023-01-16,Construction,TRUE,Projected,Low,TRUE,Jan 2023 within DDG 126 construction window
20699767,N0002413C2305,D,DDG 127,GD-BIW,2023-01-16,Construction,TRUE,Actual,Low,TRUE,Jan 2023 within DDG 127 construction window
20699769,N0002413C2305,C,DDG 118,GD-BIW,2024-02-14,Post-delivery,FALSE,Actual,Low,FALSE,Feb 2024 after DDG 118 delivery - outside core build
20699769,N0002413C2305,C,DDG 122,GD-BIW,2024-02-14,Outfit / test,TRUE,Actual,Low,TRUE,Feb 2024 within DDG 122 outfit / test window (post-launch)
20699769,N0002413C2305,C,DDG 124,GD-BIW,2024-02-14,Outfit / test,TRUE,Actual,Low,TRUE,Feb 2024 within DDG 124 outfit / test window (post-launch)
20699769,N0002413C2305,C,DDG 126,GD-BIW,2024-02-14,Construction,TRUE,Projected,Low,TRUE,Feb 2024 within DDG 126 construction window
20699769,N0002413C2305,C,DDG 127,GD-BIW,2024-02-14,Construction,TRUE,Actual,Low,TRUE,Feb 2024 within DDG 127 construction window
20699770,N0002413C2305,D,DDG 118,GD-BIW,2024-02-14,Post-delivery,FALSE,Actual,Low,FALSE,Feb 2024 after DDG 118 delivery - outside core build
20699770,N0002413C2305,D,DDG 122,GD-BIW,2024-02-14,Outfit / test,TRUE,Actual,Low,TRUE,Feb 2024 within DDG 122 outfit / test window (post-launch)
20699770,N0002413C2305,D,DDG 124,GD-BIW,2024-02-14,Outfit / test,TRUE,Actual,Low,TRUE,Feb 2024 within DDG 124 outfit / test window (post-launch)
20699770,N0002413C2305,D,DDG 126,GD-BIW,2024-02-14,Construction,TRUE,Projected,Low,TRUE,Feb 2024 within DDG 126 construction window
20699770,N0002413C2305,D,DDG 127,GD-BIW,2024-02-14,Construction,TRUE,Actual,Low,TRUE,Feb 2024 within DDG 127 construction window
20699771,N0002413C2305,D,DDG 118,GD-BIW,2022-11-08,Post-delivery,FALSE,Actual,Low,FALSE,Nov 2022 after DDG 118 delivery - outside core build
20699771,N0002413C2305,D,DDG 122,GD-BIW,2022-11-08,Outfit / test,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 122 outfit / test window (post-launch)
20699771,N0002413C2305,D,DDG 124,GD-BIW,2022-11-08,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 124 construction window
20699771,N0002413C2305,D,DDG 126,GD-BIW,2022-11-08,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 126 construction window
20699771,N0002413C2305,D,DDG 127,GD-BIW,2022-11-08,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 127 construction window
20699772,N0002413C2305,C,DDG 118,GD-BIW,2022-12-22,Post-delivery,FALSE,Actual,Low,FALSE,Dec 2022 after DDG 118 delivery - outside core build
20699772,N0002413C2305,C,DDG 122,GD-BIW,2022-12-22,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 122 outfit / test window (post-launch)
20699772,N0002413C2305,C,DDG 124,GD-BIW,2022-12-22,Construction,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 124 construction window
20699772,N0002413C2305,C,DDG 126,GD-BIW,2022-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2022 within DDG 126 construction window
20699772,N0002413C2305,C,DDG 127,GD-BIW,2022-12-22,Construction,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 127 construction window
20699773,N0002413C2305,C,DDG 118,GD-BIW,2022-12-22,Post-delivery,FALSE,Actual,Low,FALSE,Dec 2022 after DDG 118 delivery - outside core build
20699773,N0002413C2305,C,DDG 122,GD-BIW,2022-12-22,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 122 outfit / test window (post-launch)
20699773,N0002413C2305,C,DDG 124,GD-BIW,2022-12-22,Construction,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 124 construction window
20699773,N0002413C2305,C,DDG 126,GD-BIW,2022-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2022 within DDG 126 construction window
20699773,N0002413C2305,C,DDG 127,GD-BIW,2022-12-22,Construction,TRUE,Actual,Low,TRUE,Dec 2022 within DDG 127 construction window
20699774,N0002413C2305,D,DDG 118,GD-BIW,2023-12-22,Post-delivery,FALSE,Actual,Low,FALSE,Dec 2023 after DDG 118 delivery - outside core build
20699774,N0002413C2305,D,DDG 122,GD-BIW,2023-12-22,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 122 outfit / test window (post-launch)
20699774,N0002413C2305,D,DDG 124,GD-BIW,2023-12-22,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 124 outfit / test window (post-launch)
20699774,N0002413C2305,D,DDG 126,GD-BIW,2023-12-22,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 126 construction window
20699774,N0002413C2305,D,DDG 127,GD-BIW,2023-12-22,Construction,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 127 construction window
20699775,N0002413C2305,D,DDG 118,GD-BIW,2022-03-28,Post-delivery,FALSE,Actual,Low,FALSE,Mar 2022 after DDG 118 delivery - outside core build
20699775,N0002413C2305,D,DDG 122,GD-BIW,2022-03-28,Construction,TRUE,Actual,Low,TRUE,Mar 2022 within DDG 122 construction window
20699775,N0002413C2305,D,DDG 124,GD-BIW,2022-03-28,Construction,TRUE,Actual,Low,TRUE,Mar 2022 within DDG 124 construction window
20699775,N0002413C2305,D,DDG 126,GD-BIW,2022-03-28,Construction,TRUE,Projected,Low,TRUE,Mar 2022 within DDG 126 construction window
20699775,N0002413C2305,D,DDG 127,GD-BIW,2022-03-28,Construction,TRUE,Actual,Low,TRUE,Mar 2022 within DDG 127 construction window
20699776,N0002413C2305,D,DDG 118,GD-BIW,2023-12-19,Post-delivery,FALSE,Actual,Low,FALSE,Dec 2023 after DDG 118 delivery - outside core build
20699776,N0002413C2305,D,DDG 122,GD-BIW,2023-12-19,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 122 outfit / test window (post-launch)
20699776,N0002413C2305,D,DDG 124,GD-BIW,2023-12-19,Outfit / test,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 124 outfit / test window (post-launch)
20699776,N0002413C2305,D,DDG 126,GD-BIW,2023-12-19,Construction,TRUE,Projected,Low,TRUE,Dec 2023 within DDG 126 construction window
20699776,N0002413C2305,D,DDG 127,GD-BIW,2023-12-19,Construction,TRUE,Actual,Low,TRUE,Dec 2023 within DDG 127 construction window
20699777,N0002413C2305,D,DDG 118,GD-BIW,2022-01-20,Post-delivery,FALSE,Actual,Low,FALSE,Jan 2022 after DDG 118 delivery - outside core build
20699777,N0002413C2305,D,DDG 122,GD-BIW,2022-01-20,Construction,TRUE,Actual,Low,TRUE,Jan 2022 within DDG 122 construction window
20699777,N0002413C2305,D,DDG 124,GD-BIW,2022-01-20,Construction,TRUE,Actual,Low,TRUE,Jan 2022 within DDG 124 construction window
20699777,N0002413C2305,D,DDG 126,GD-BIW,2022-01-20,Construction,TRUE,Projected,Low,TRUE,Jan 2022 within DDG 126 construction window
20699777,N0002413C2305,D,DDG 127,GD-BIW,2022-01-20,Construction,TRUE,Actual,Low,TRUE,Jan 2022 within DDG 127 construction window
20699778,N0002413C2305,D,DDG 118,GD-BIW,2022-06-16,Post-delivery,FALSE,Actual,Low,FALSE,Jun 2022 after DDG 118 delivery - outside core build
20699778,N0002413C2305,D,DDG 122,GD-BIW,2022-06-16,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 122 outfit / test window (post-launch)
20699778,N0002413C2305,D,DDG 124,GD-BIW,2022-06-16,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 124 construction window
20699778,N0002413C2305,D,DDG 126,GD-BIW,2022-06-16,Construction,TRUE,Projected,Low,TRUE,Jun 2022 within DDG 126 construction window
20699778,N0002413C2305,D,DDG 127,GD-BIW,2022-06-16,Construction,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 127 construction window
20699779,N0002413C2305,C,DDG 118,GD-BIW,2022-06-16,Post-delivery,FALSE,Actual,Low,FALSE,Jun 2022 after DDG 118 delivery - outside core build
20699779,N0002413C2305,C,DDG 122,GD-BIW,2022-06-16,Outfit / test,TRUE,Actual,Low,TRUE,Jun 2022 within DDG 122 outfit / test window (post-launch)
